ingredient1,ingredient2,recipe_id,partition
pomegranate_seed,tomato,095f6a3038,val
tomato,canned_tomato,096c915d6d,train
spinach,cheese,0971ce8d4f,train
ham,cooked_beef,097886f434,train
chicken,ham,097886f434,train
duck,chicken,097886f434,train
water,lemonade,09798488a9,train
lemon_juice,water,09798488a9,train
refried_bean,black_bean,0984380e50,train
onion,sauerkraut,0994e65c7c,train
kielbasa,onion,0994e65c7c,train
orange,honey,09a676eadd,train
honey,water,09a676eadd,train
orange_juice_concentrate,cinnamon,09a676eadd,train
cinnamon,ginger,09a676eadd,train
ginger,dried_orange_peel,09a676eadd,train
vegetable_stock,broth,09aa310e00,train
salt,vegetable_stock,09aa310e00,train
water,coffee,09c3d5dabb,train
coffee,water,09c3d5dabb,train
egg,coffee,09c3d5dabb,train
chip,raspberry,09c3d5dabb,train
chocolate_chip,chip,09c3d5dabb,train
shrimp,skinless_chicken_breast,09c4fb2c60,train
mixed_spice,cumin,09cfcf53c8,train
lime,lemon,09cfcf53c8,train
orange_juice,lime,09cfcf53c8,train
water,instant_coffee,09d6527981,train
butter,cooking_spray,09d792b3be,val
raw_cacao_powder,carob_powder,09dc3efd99,train
water,beef_stock,09dd488dd7,train
water,fat_free_half_and_half,09e0d5abeb,test
grain,rice,09e7b5bf3f,train
butternut_squash,pumpkin,09fd5b672e,train
feta,goat_cheese,09fe5ccede,test
mushroom,shrimp,0a12c1fff5,val
chicken,chicken_stock,0a12c1fff5,val
lobster_stock,chicken,0a12c1fff5,val
chicken_broth,salt,0a20f214a1,test
butter,olive_oil,0a26552540,train
heavy_cream,milk,0a26552540,train
yellow_squash,zucchini,0a300bf253,train
orange,grapefruit,0a45547f11,test
yellow_cornmeal,polenta,0a46a6e8a5,train
orange,pink_grapefruit,0a49254b7e,train
green,greek_salad_dressing,0a4a1b71cf,val
seasoning,green,0a4a1b71cf,val
olive_oil,seasoning,0a4a1b71cf,val
garam_masala,curry_powder,0a4eec5adf,train
sugar_cooky,chocolate_chip,0a57178dbd,test
egg_white,cake_mix,0a634b7095,train
egg,egg_white,0a634b7095,train
applesauce,egg,0a634b7095,train
oil,applesauce,0a634b7095,train
olive_oil,butter,0a704298aa,train
peanut_oil,olive_oil,0a704298aa,train
olive_oil,peanut_oil,0a704298aa,train
skim_milk,white_wine,0a734e7153,train
yogurt,mascarpone,0a734e7153,train
turkey,chicken,0a742297f9,train
onion,tomato,0a80759ffc,train
tomato,pepper,0a80759ffc,train
tomato,soup,0a8ad3272b,train
tomato_sauce,tomato,0a8ad3272b,train
marmalade,strawberry,0a9b6426d0,train
crepe,marmalade,0a9b6426d0,train
nutella,crepe,0a9b6426d0,train
dry_sherry,sake,0aa566882e,train
ginger,garlic,0aa566882e,train
green,roasted_red_pepper,0aa566882e,train
chile,green,0aa566882e,train
shrimp,lobster,0aa5a58caf,train
artichoke,shrimp,0aa5a58caf,train
shrimp,rice,0aa7a11712,train
pork_tenderloin,shrimp,0aa7a11712,train
paprika,cayenne_pepper,0aac04c992,train
blueberry,raspberry,0aad3903a6,test
ground_ginger,fresh_ginger,0ab42c2ae7,train
small_onion,onion_powder,0ab50b3d0a,val
sugar,small_onion,0ab50b3d0a,val
chicken_broth,water,0ab55de5c8,train
dill,vinegar,0ad681738b,train
pepper,dill,0ad681738b,train
sugar,pepper,0ad681738b,train
pineapple,strawberry,0adc36f38b,train
orange_juice,pineapple,0adc36f38b,train
miniature_chocolate_chip,raisin,0ae64dbdcf,train
raisin,miniature_chocolate_chip,0ae64dbdcf,train
basil,parsley,0afc49bb3d,train
pepperoni,hot_italian_turkey_sausage,0afce4e8fd,train
red_pepper,chili_powder,0b06ca6f81,train
water,fish_stock,0b12be6759,train
vinegar,lemon_juice,0b151d92e8,train
fruit,vinegar,0b151d92e8,train
pita_pocket,garlic_bread,0b1d23382c,train
walnut,pecan,0b2d0a5520,train
peach_pie_filling,walnut,0b2d0a5520,train
cherry,peach_pie_filling,0b2d0a5520,train
salmon_fillet,canned_salmon,0b2e42ca16,train
peach,glaze,0b35c202eb,train
strawberry,peach,0b35c202eb,train
garbanzo_bean,red_pepper,0b395f60c8,train
whipped_cream,biscuit,0b441e768f,train
biscuit,cookie,0b45ff6f63,test
stick,apple,0b4a0e6726,train
chicken,soup,0b4faa3160,val
vegetable_stock,chicken,0b4faa3160,val
cheesecake,chocolate,0b50150572,train
batter,cheesecake,0b50150572,train
ganache,white_chocolate,0b5144721c,train
white_chocolate,ganache,0b5144721c,train
dark_chocolate,white_chocolate,0b5144721c,train
butter,margarine,0b53658998,train
chicken_broth,greek_yogurt,0b56d24aef,train
peanut_butter,peanut_butter_cup,0b5a87ee8a,train
vodka,apple_cider,0b606a7a8f,train
sour_cream,yogurt,0b690cc4da,test
oil,cooking_spray,0b698870a7,train
butter,oil,0b698870a7,train
liqueur,milk,0b69952c81,train
spice,poultry,0b6bc4c081,test
peanut_butter_cookie_dough,peanut_butter_cookie_mix,0b6dceea20,train
chive,cream_cheese,0b714b26ac,train
icing_sugar,icing,0b73fbdf5e,test
soup,champagne,0b7e3c8d1f,train
sorbet,soup,0b7e3c8d1f,train
vegetable_oil,lard,0b7f78a89a,train
spinach_leaf,choy_sum,0b822c16da,train
vodka,liqueur,0b883f42b7,val
white_wine,vodka,0b883f42b7,val
buttermilk,pudding,0b8c8510f8,val
milk,buttermilk,0b8c8510f8,val
broth,soup,0b8d0885fb,test
chicken_broth,dashi,0b94319dc4,train
ravioli,beef,0baa1c34d0,train
banana,raisin,0bb8a13353,train
pie_plate,pecan,0bbdec99f9,train
pecan,pie_plate,0bbdec99f9,train
vegetable_stock,chicken_stock,0bc12cd44b,train
fresh_cilantro,fat,0bc59c5ceb,train
parsley,fresh_cilantro,0bc59c5ceb,train
salt,soy_sauce,0bd09767b9,train
milk,yoghurt,0bd18bd7ae,train
fat,egg,0bde641e32,val
mashed_banana,fat,0bde641e32,val
kahlua,cinnamon,0be1f1d898,train
cayenne,hot_sauce,0be3529f0e,val
thai_chile,serranos,0be6468235,train
orange_juice,thai_chile,0be6468235,train
lime_juice,orange_juice,0be6468235,train
lettuce,alfalfa_sprout,0be7ea48d6,train
cinnamon,thyme,0bf11c8d1b,train
thyme,cinnamon_stick,0bf11c8d1b,train
mayonnaise,horseradish,0bf45d719b,train
horseradish_sauce,mayonnaise,0bf45d719b,train
baking_powder,beer,0bf5c57c47,val
carbonated_water,baking_powder,0bf5c57c47,val
beer,carbonated_water,0bf5c57c47,val
water,beer,0bf5c57c47,val
carbonated_water,beer,0bf5c57c47,val
beer,water,0bf5c57c47,val
water,liquid,0bf5c57c47,val
yogurt,milk,0bf5c57c47,val
water,yogurt,0bf5c57c47,val
liquid,orange_juice,0bf9648677,train
vegetable,meat,0bfb54de0e,train
cream_cheese,goat_cheese,0bfc41a1e0,train
cream,cream_of_mushroom_soup,0c0102dfb5,test
chicken,cream,0c0102dfb5,test
ground_pork,ground_beef,0c28a7be7d,train
walnut_oil,hazelnut,0c2c154489,train
vinegar,fresh_lemon_juice,0c2c154489,train
cauliflower,zucchini,0c2d74daaa,val
mustard_seed,panch_phoron,0c2e393a4f,val
wheat,flour,0c2e68d453,train
toothpick,wheat,0c2e68d453,train
water,red_wine,0c2ef08cd2,test
lard,oil,0c31bdf7de,train
chicken,beef,0c32232781,train
flour,whole_wheat_flour,0c361d8d10,train
water,oat,0c3ebdfcc2,train
soy_sauce,water,0c3ebdfcc2,train
mushroom,oat,0c3ebdfcc2,train
spinach,oat,0c3ebdfcc2,train
broccoli,spinach,0c3ebdfcc2,train
rom,oat,0c3ebdfcc2,train
zucchini,rom,0c3ebdfcc2,train
crescent_roll_dough,shortcrust_pastry,0c40dcd691,train
rosemary,nut,0c4c6c8dba,train
parmesan_cheese,rosemary,0c4c6c8dba,train
pepper,parmesan_cheese,0c4c6c8dba,train
orange_extract,orange_flower_water,0c54b7d5ad,test
vanilla_extract,orange_extract,0c54b7d5ad,test
quark,cream_cheese,0c587c6e2e,train
flour,roux,0c60cdaed8,train
water,ice,0c69513152,train
chicken,broccoli,0c73826ea2,train
chicken_breast,chicken,0c73826ea2,train
egg_white,egg_substitute,0c7881c324,test
chocolate,almond_paste,0c837ce3f4,test
ice_cube,cold_water,0c89fa9494,val
pomegranate_seed,cranberry,0c8ecd35a5,train
cheesecake,pumpkin,0c8f0a9f01,train
water,milk,0c95e51ca1,train
cold_water,boiling_water,0c9e790d6f,val
lemon_juice,cold_water,0c9e790d6f,val
flour,whole_wheat_flour,0ca700edde,train
honey,flour,0ca700edde,train
sugar,honey,0ca700edde,train
milk,sour_cream,0ca700edde,train
egg,milk,0ca700edde,train
lemon_juice,lime_juice,0cbe61d955,test
water,turkey,0cc0a04394,train
rice,water,0cc0a04394,train
coconut,coconut_milk,0cc3536187,train
cinnamon,pumpkin_pie_spice,0cc436a0d2,train
flour,grain,0cd06d4762,val
spaghetti,egg_noodle,0cd1158156,train
wine,tomato,0cd1bc2cb5,train
dry_red_wine,wine,0cd1bc2cb5,train
peach,fresh_strawberry,0cd479cd85,train
cake,fruit,0cd6bf05a4,train
liqueur,cake,0cd6bf05a4,train
rum,liqueur,0cd6bf05a4,train
grouper,soup,0cd86d9d10,val
chicken,grouper,0cd86d9d10,val
ginger,kumquat,0cd86d9d10,val
sausage,puff_pastry,0cdd34b759,test
roll,sausage,0cdd34b759,test
cooking_spray,ghee,0ce09d5f77,train
mango,tomato,0ce2f8bf78,train
tomato,provolone_cheese,0ce2f8bf78,train
celery,miniature_marshmallow,0ce4d6efe7,train
pumpkin,orange,0cefc16621,train
orange,sweet_potato,0cefc16621,train
apple,cranberry,0cf3f8205e,train
water,apple,0cf3f8205e,train
apple_juice,water,0cf3f8205e,train
sour_cream,low_fat_cream_cheese,0cff78e12e,train
ice_cube,pineapple,0cffa3d5bd,train
water,ice_cube,0cffa3d5bd,train
water,meat,0d08e02730,train
liquid,flour,0d0a86dde1,test
water,coconut_milk,0d0d66ae31,train
wheat,grain,0d1ba6f849,train
bread,wheat,0d1ba6f849,train
flour,arrowroot,0d25c956bb,test
cornstarch,flour,0d25c956bb,test
dried_cranberry,golden_raisin,0d2a844cf6,train
apricot,dried_cranberry,0d2a844cf6,train
cold_water,shrimp,0d2b1a253f,test
fish,corn,0d3033c628,train
potato,fish,0d3033c628,train
french_fry,potato,0d3033c628,train
water,beef,0d44033f5b,train
beef_broth,water,0d44033f5b,train
banana,orange,0d45641a4c,train
chicken,turkey_breast,0d46922427,train
penne,chicken,0d46922427,train
macaroni,penne,0d46922427,train
roll,tortilla,0d47264c65,test
onion_roll,roll,0d47264c65,test
stock,beef_broth,0d50f05e4f,val
water,stock,0d50f05e4f,val
xanthan_gum,egg_white_powder,0d52d3abe4,val
flour,medium_rye_flour,0d54ffd369,train
margarine,butter,0d54ffd369,train
oil,margarine,0d54ffd369,train
brown_sugar,wheat,0d54ffd369,train
white_sugar,brown_sugar,0d54ffd369,train
cream,milk,0d5e67608b,train
ribbon,lemongrass,0d604c90f5,train
cream_cheese,goat_cheese,0d610ca203,val
broccoli,carrot,0d7747cd96,test
fruit,broccoli,0d7747cd96,test
breadcrumb,polenta,0d7c2698bc,train
flour,whole_wheat_flour,0d7e322b5b,train
almond,walnut,0d7fe81f68,train
cooky,butter,0d8110cecc,train
butter,shortening,0d8110cecc,train
banana,avocado,0d823f2f3c,test
roasted_pepper,tomato,0d872c9a08,train
red_bell_pepper,roasted_pepper,0d872c9a08,train
basil,parsley,0d872c9a08,train
green_onion,basil,0d872c9a08,train
bacon,leek,0d8bfe8046,train
semisweet_chocolate_chip,oat,0d96ae3d41,test
raisin,semisweet_chocolate_chip,0d96ae3d41,test
walnut,raisin,0d96ae3d41,test
butter,margarine,0d96ae3d41,test
savory,olive_oil,0da0b79001,train
fat,leek,0da51e8d03,train
broth,fat,0da51e8d03,train
oil,broth,0da51e8d03,train
cinnamon,sugar,0da5249b39,train
sugar,glaze,0da5249b39,train
walnut,toast,0da5e69f80,train
almond,walnut,0da5e69f80,train
pecan,almond,0da5e69f80,train
water,baking_soda,0dae71ad02,train
club_soda,water,0dae71ad02,train
vegetable_oil,natural_applesauce,0db458c904,train
red_currant,black_currant,0db4c49589,test
black_currant,berry,0db4c49589,test
walnut,toasted_almond,0dba2b8b72,train
pecan,walnut,0dba2b8b72,train
cranberry,fruit,0dcdab8209,train
fat,nonfat_milk,0dcec88825,train
feta_cheese,eggplant,0dd44fd9c7,train
red_onion,feta_cheese,0dd44fd9c7,train
shallot,red_onion,0dd44fd9c7,train
muffin,paper_baking_cup,0dd728d33c,val
cold_water,boiling_water,0dd769a7b4,val
vodka,cold_water,0dd769a7b4,val
tomato_paste,turmeric,0de0201908,train
corn_tortilla,flour,0de425f1c1,train
mushroom,cheese,0de8af45e8,test
ginger_ale,ginger,0df2fb244a,train
water,cold_water,0df5eac926,train
pork,boneless_skinless_chicken_breast,0dfb6a15a5,train
steak,beef,0e0f74b9db,train
chicken_broth,rice,0e19b12c01,test
water,chicken_broth,0e19b12c01,test
lemon_juice,vinegar,0e1adc50a4,train
dried_basil,tapioca,0e1b179e6e,train
sugar,dried_basil,0e1b179e6e,train
salt,sugar,0e1b179e6e,train
creole_seasoning,salt,0e1b51ed3d,train
salt,creole_seasoning,0e1b51ed3d,train
worcestershire_sauce,ground_meat,0e20bda35a,train
eggplant,vegetable,0e31884d95,train
potato,eggplant,0e31884d95,train
zucchini,potato,0e31884d95,train
bell_pepper,zucchini,0e31884d95,train
mexican_cheese,american_cheese,0e32de059d,train
bisquick,milk,0e32de059d,train
egg,bisquick,0e32de059d,train
dried_fruit,nut,0e334123b3,train
chocolate,white_chocolate,0e334123b3,train
seafood,chicken,0e3add240e,train
chocolate_syrup,milk,0e421a052b,val
ice,chocolate_syrup,0e421a052b,val
ice_cream,ice,0e421a052b,val
vanilla,cake,0e497d9dc7,val
pudding,vanilla,0e497d9dc7,val
cocoa,chocolate_cake,0e4a8ab404,train
flour,cocoa,0e4a8ab404,train
broccoli,brussels_sprout,0e4cdcb601,test
salt,bouillon_cube,0e51e2945a,train
water,milk,0e5436449c,val
fat,walnut,0e5598656c,train
mango,pineapple,0e564834e6,val
soy_sauce,sugar,0e588f407c,train
mizuna,cabbage,0e5b3dd019,train
shrimp,fried_rice,0e5de7f2c5,train
chicken,shrimp,0e5de7f2c5,train
prosecco,sparkling_water,0e5ec87736,train
scone,milk,0e62b7b4c7,train
margarine,scone,0e62b7b4c7,train
butter,margarine,0e62b7b4c7,train
spicy_mustard,honey_mustard,0e645fdafb,train
dry_mustard,relish,0e7a7b0708,train
prepared_yellow_mustard,dry_mustard,0e7a7b0708,train
suet,margarine,0e7ef1117f,val
instant_coffee,cocoa,0e7fab82c1,val
almond_flour,cake_crumb,0e8664413a,train
pecan,almond_flour,0e8664413a,train
chicken,ground_turkey,0e8dc12913,train
ground_beef,chicken,0e8dc12913,train
corn,ground_beef,0e8dc12913,train
cheese,corn,0e8dc12913,train
crawfish,crab,0e9c5080c2,train
shrimp,crawfish,0e9c5080c2,train
cardamom,clove,0ea037e433,train
walnut,cardamom,0ea037e433,train
pecan,walnut,0ea037e433,train
pork,chicken,0ea30d5a31,test
beef,pork,0ea30d5a31,test
sugar,milk,0ea785464e,train
cheddar_cheese,monterey_jack_cheese,0ebe5d2a39,train
milk,beer,0ec76eeee4,train
barley,milk,0ec76eeee4,train
diced_tomato,tomato_sauce,0ee1b98c8f,train
tofu,veggie_crumbles,0ef1214ff7,train
broccoli,cheddar_cheese_soup,0ef321cf7a,test
soup,broccoli,0ef321cf7a,test
white_rum,frosting,0ef4170a72,train
frosting,agave_syrup,0ef4170a72,train
green_tea,milk,0ef7b80615,train
honeydew,green_tea,0ef7b80615,train
butter,shortening,0effb03678,test
lemon_juice,lime_juice,0f01558d53,val
fresh_cilantro,lemon_juice,0f01558d53,val
parsley,fresh_cilantro,0f01558d53,val
chicken,spinach,0f05cec796,train
spinach,bread,0f05cec796,train
graham_cracker,cooky,0f06d26c19,val
doughnut,sour_cream,0f118fd399,test
parsley,cilantro,0f147c6f37,train
brownie,almond,0f1bc5e63e,train
cocoa,brownie,0f1bc5e63e,train
cake_and_pastry_flour,cocoa,0f1bc5e63e,train
sweet_potato,roll,0f1e01f032,train
chestnut,sweet_potato,0f1e01f032,train
butter,paper,0f21ea7297,train
key_lime_juice,lemon_juice,0f332e8c46,train
meat,pork,0f34837951,train
noodle,chive,0f34837951,train
nut,fruit,0f37e939c7,train
rolled_oat,peanut_butter_cooky,0f4cd5ef9c,train
garlic,cinnamon,0f62aa8526,train
lemon,garlic,0f62aa8526,train
marinade,butter,0f62aa8526,train
red_wine,beef_broth,0f71a0ec1e,train
apple_butter,oil,0f7354f246,train
oil,apple_butter,0f7354f246,train
chicken,lamb,0f77fce40a,test
lamb,chicken_breast,0f77fce40a,test
applesauce,banana,0f88e96b35,val
cocoa,flour,0f894dc0ce,train
lemon_juice,vinegar,0f8d4156fb,train
snow_pea,green_bean,0f8ffbf65f,train
white_wine,beer,0f96080f60,val
apple_cider_vinegar,white_wine,0f96080f60,val
chicken,lean_ground_beef,0f9757ab32,val
beef_broth,rice,0f9dc8ef35,test
water,beef_broth,0f9dc8ef35,test
sugar,cinnamon,0fa181c869,train
coconut_sorbet,chocolate,0fa43d4281,train
pickle,caper,0fb34fd610,train
water,tapioca,0fb3b018cd,train
lean_pork,chicken,0fb6460d10,val
turkey,lean_pork,0fb6460d10,val
chicken,ground_turkey,0fb6f0a0f8,train
beef,chicken,0fb6f0a0f8,train
mortadella,salami,0fb944aa24,test
ham,mortadella,0fb944aa24,test
cheese,meat,0fb944aa24,test
almond_extract,cake,0fc005a3c3,train
almond,almond_extract,0fc005a3c3,train
chocolate,almond,0fc005a3c3,train
oyster_mushroom,chicken_stock,0fc06b3e38,test
water,stock,0fc7a7f8db,train
rice,water,0fc7a7f8db,train
broth,water,0fc87c234c,test
pecan,walnut,0fcb11012c,test
spelt_flour,muffin,0fcb11012c,test
cream,cream_of_chicken_soup,0fd09c6caa,train
celery,cream,0fd09c6caa,train
smoked_sausage,sausage,0fd321e425,test
pineapple_juice,lemon_juice,0fd37873fe,train
pineapple,pineapple_juice,0fd37873fe,train
water,couscous,0fdac749fb,test
lemon_juice,vinegar,0fdcbffda2,val
orange_juice,orange,0fe8991e5b,train
cold_water,orange_juice,0fe8991e5b,train
pineapple,cold_water,0fe8991e5b,train
ground_chuck,pork_sausage,0fedde3c66,train
milk,eggnog,0feede2e01,train
meat,chicken,0feee58d35,train
whole_chicken,meat,0feee58d35,train
jar,garlic,0ff6dcbcc6,train
black_bean_garlic_sauce,jar,0ff6dcbcc6,train
icing,cream_cheese,0ff88388d9,val
beer,chicken_stock,0fff9f2943,train
butter,veal_medallion,1003050b59,train
warm_water,stock,10041f3f6c,train
spinach,vegetable,100925e34c,test
broccoli,spinach,100925e34c,test
chili,diced_tomato,100c91ad9c,test
chunky_salsa,chili,100c91ad9c,test
margarine,roasted_garlic,101022d2d3,train
bread,margarine,101022d2d3,train
vegetable_oil,parchment_paper,1011f8b69b,val
red_grape,white_grape,1015a6c90b,train
chicken,ground_turkey,101607f532,val
potato,cooking_spray,101683c670,train
oil,potato,101683c670,train
water,wine,10196bef71,train
simple_syrup,fine_sugar,1026c10943,train
rum,brandy,102cea83fd,train
chocolate,cream,102d42e50b,train
water,wine,103284c5c7,test
water,egg,1049476b0c,train
icing,cream_cheese,1049476b0c,train
cream_cheese,icing,1049476b0c,train
cajun_seasoning,steak_seasoning,104a0ce8dc,val
salt_and_pepper,cajun_seasoning,104a0ce8dc,val
noodle,rice,104dffa5d5,train
granulated_sugar,butterscotch_pudding_mix,104e9ec5fa,train
coconut_milk,water,104fffa2a2,train
black_olive,hummus,10599a9332,val
chicken_leg,chicken_thigh,105fbc6a55,train
salt,fresh_herb,10671557a9,train
dried_herb,salt,10671557a9,train
apple,fruit,106bb75cd0,train
raisin,apple,106bb75cd0,train
coconut_butter,yogurt,106c92d3d3,train
cream_cheese,coconut_butter,106c92d3d3,train
icing,cream_cheese,106c92d3d3,train
frosting,cream_cheese,106c92d3d3,train
cream_cheese,icing,106c92d3d3,train
icing,cashew,106c92d3d3,train
icing,coconut,106c92d3d3,train
coconut,date,106c92d3d3,train
chicken,tarragon,106eab246b,val
butter,margarine,1071afda88,test
candy_bar,banana,1082213e9a,test
banana,candy,1082213e9a,test
turkey,chicken,1087eeb926,train
goat_cheese,beet,109094d617,train
onion,broth,10925f1c30,test
water,onion,10925f1c30,test
chicken,pork,1094d3437b,test
jar,sun_dried_tomato,109679d2d8,train
pepper,jar,109679d2d8,train
margarita_mix,lemon,1096b09101,val
ripe_olive,kalamata_olive,10a3e41e78,train
tiger_sauce,sriracha_sauce,10a80a0d7b,train
maple_syrup,tiger_sauce,10a80a0d7b,train
liqueur,lemon,10a9f8be29,train
lemon_extract,liqueur,10a9f8be29,train
seasoning,vegetable,10ab976025,train
frozen_vegetable,vegetable,10abcc0da4,train
turkey,pork,10b27816e0,train
shrimp,turkey,10b27816e0,train
whole_wheat_pastry_flour,flour,10b4f034f2,train
tea,beef,10b6a599da,train
cheesecloth,tea,10b6a599da,train
apple,nut,10b95302bc,train
puree,apple,10b95302bc,train
milk,puree,10b95302bc,train
cocoa_powder,flour,10b9f1e823,train
fat,meat,10baf79e6b,val
bean,hormel_chili,10c6aec206,val
sour_cream,meatball,10cd88bb6c,train
butter,truffle_oil,10ce078486,train
flour,wheat_flour,10d929c040,train
vanilla,flavoring,10fa37245b,train
granulated_sugar,vanilla_sugar,10ff4d6c3b,train
muffin,wheat_bran,110353e8fc,val
whole_wheat_flour,muffin,110353e8fc,val
beef,hamburger,11038b7bec,train
tuna,beef,11038b7bec,train
pie_crust,cookie_cutter,1105989a0d,train
olive_oil,annatto_oil,110ee36e71,train
cream_of_mushroom_soup,cream_of_potato_soup,111554c24e,train
coleslaw,hamburger,111d3f0da3,val
hamburger,shrimp,111d3f0da3,val
shrimp,pork,111d3f0da3,val
water,vegetable_stock,112504ac0a,test
quinoa,water,112504ac0a,test
marinade,batter,1133ac3d92,train
buttermilk,marinade,1133ac3d92,train
cajun_seasoning,crab_boil,1133ac3d92,train
batter,cajun_seasoning,1133ac3d92,train
chocolate,chocolate_ice_cream,11340971da,train
penne,fusilli,1139aef8ea,train
fusilli,elbow_macaroni,1139aef8ea,train
shrimp,pasta,113dfc4092,train
